"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
"empleado (a)",29,145348,"sorteo","autos","2015-09-18","2016-04-15","2018-01-17","2020-09-18",19376,2422,13928,"legal",52,"normal","normal",21,14382,"mujer","fisica","sorteo","captacion",30.0,9,1,1,34,0
"comerciante",56,307458,"sorteo","autos","2015-11-20","2016-12-16","2020-06-30","2020-11-20",30744,5124,18730,"legal",27,"express","automatica",50,26227,"hombre","fisica","sorteo","captacion",56.0,8,0,1,58,0
"mesero (a)",43,264785,"sorteo","autos","2015-08-21","2017-01-20","2019-02-01","2020-08-21",35304,4413,29639,"legal",34,"express","automatica",35,20811,"hombre","fisica","sorteo","modulo-agencia",74.0,8,0,1,46,0
"operador (a)",60,317152,"subastado con 012","autos","2015-03-20","2016-04-15","2020-02-18","2020-03-20",10570,5285,26136,"normal",38,"express","automatica",58,28693,"hombre","fisica","subasta (0,20]","captacion",56.0,9,0,1,62,1
"propietario (a)",30,130641,"sorteo","autos","2015-03-20","2016-10-21","2017-08-24","2020-03-20",19593,2177,9873,"legal",47,"express","automatica",21,15181,"mujer","fisica","sorteo","modulo-agencia",83.0,8,1,1,32,0
"diseñador (a)",44,314768,"subastado con 012","autos","2016-02-19","2016-12-16","2019-09-18","2021-02-19",0,5246,23012,"normal",31,"express","automatica",44,20799,"mujer","fisica","subasta (0,20]","telemkt",43.0,7,0,1,44,1
"técnico (a)",57,298029,"automático","autos","2015-06-19","2016-05-20","2020-02-05","2020-06-19",39736,4967,32661,"legal",49,"express","automatica",49,27120,"hombre","fisica","automático","modulo-agencia",48.0,9,0,1,62,0
"asesor (a)",60,404145,"sorteo","autos","2016-10-21","2017-04-21","2022-05-19","2021-10-21",0,6735,40341,"normal",40,"normal","normal",60,29130,"mujer","fisica","sorteo","modulo-agencia",26.0,9,1,1,60,1
"mesero (a)",56,247619,"automático","autos","2015-02-20","2018-10-19","2020-02-28","2020-02-20",0,4126,21748,"normal",25,"express","automatica",56,29218,"hombre","fisica","automático","captacion",191.0,9,0,1,56,1
"gerente",40,392562,"subastado con 013","autos","2015-01-16","2015-09-18","2018-04-25","2020-01-16",0,6542,20617,"normal",37,"normal","normal",40,19962,"hombre","fisica","subasta (0,20]","modulo-agencia",35.0,9,1,1,40,1
"animador (a)",59,428693,"sorteo","autos","2016-08-19","2017-01-20","2021-05-04","2021-08-19",7144,7144,42315,"normal",26,"normal","normal",58,26716,"hombre","fisica","sorteo","captacion",22.0,8,0,1,60,1
"enfermera (o)",56,252510,"automático","autos","2015-02-20","2015-11-20","2019-11-29","2020-02-20",4208,4208,19053,"normal",34,"express","automatica",55,27054,"mujer","fisica","automático","modulo-agencia",39.0,9,1,1,57,1
"comerciante",30,129747,"subastado con 012","autos","2015-11-20","2017-08-18","2018-04-25","2020-11-20",19458,2162,12462,"legal",19,"express","automatica",21,14724,"hombre","fisica","subasta (0,20]","captacion",91.0,9,0,1,38,0
"propietario (a)",32,178941,"subastado con 012","autos","2015-01-16","2016-01-15","2017-08-03","2020-01-16",26838,2982,20597,"legal",42,"express","normal",23,16231,"hombre","fisica","subasta (0,20]","captacion",52.0,5,0,1,39,0
"chofer",58,316751,"automático","autos","2016-09-23","2018-03-16","2022-01-03","2021-09-23",5279,5279,28133,"normal",66,"express","automatica",57,28871,"hombre","moral","automático","captacion",77.0,9,0,1,59,1
"chofer",58,309512,"automático","autos","2016-09-23","2018-03-16","2022-01-03","2021-09-23",51580,5158,29278,"legal",66,"express","automatica",48,28871,"hombre","moral","automático","captacion",77.0,9,0,1,64,0
"empleado (a)",38,204857,"automático","autos","2015-03-20","2016-04-15","2018-04-25","2020-03-20",27312,3414,17581,"legal",18,"normal","normal",30,18912,"hombre","fisica","automático","captacion",56.0,8,1,1,44,0
"vendedor (a)",52,321066,"subastado con 013","autos","2016-08-19","2016-11-18","2020-10-01","2021-08-19",5351,5351,25897,"normal",28,"normal","normal",51,23824,"hombre","fisica","subasta (0,20]","modulo-agencia",13.0,8,0,1,53,1
"propietario (a)",60,396402,"automático","autos","2015-06-19","2016-04-15","2021-04-19","2020-06-19",13212,6606,43307,"normal",48,"normal","normal",58,29368,"hombre","fisica","automático","modulo-agencia",43.0,8,1,1,62,1
"empleado (a)",34,220449,"automático","autos","2015-08-21","2016-06-17","2018-05-11","2020-08-21",22044,3674,21661,"legal",34,"express","automatica",28,16751,"hombre","fisica","automático","modulo-agencia",43.0,9,0,1,39,0
"médico (a)",60,413490,"sorteo","autos","2016-08-19","2017-03-17","2021-07-26","2021-08-19",13782,6891,33165,"normal",55,"normal","normal",58,27524,"mujer","moral","sorteo","captacion",30.0,8,0,1,61,1
"empleado (a)",9,12705,"sorteo","autos","2015-05-15","2015-07-17","2021-09-07","2020-05-15",844,2000,1440,"legal",32,"normal","normal",5,36089,"hombre","fisica","sorteo","modulo-agencia",9.0,3,1,1,13,0
"supervisor (a)",46,205224,"automático","autos","2015-02-20","2016-01-15","2018-11-01","2020-02-20",13680,3420,18911,"legal",28,"express","automatica",42,22626,"hombre","fisica","automático","evento",47.0,8,0,1,47,0
"director (a)",60,671330,"sorteo","autos","2016-09-23","2017-02-17","2022-03-02","2021-09-23",11188,11188,39877,"normal",46,"normal","normal",59,30146,"hombre","fisica","sorteo","modulo-agencia",21.0,8,0,1,61,1
"agente",55,469860,"sorteo","autos","2015-06-19","2015-10-16","2020-05-22","2020-06-19",7831,7831,44091,"normal",53,"normal","normal",54,28939,"hombre","fisica","sorteo","captacion",17.0,8,1,1,56,1
"auxiliar",53,302961,"subastado con 012","autos","2016-05-20","2017-01-20","2020-09-01","2021-05-20",10098,5049,18151,"normal",25,"express","automatica",51,24428,"mujer","fisica","subasta (0,20]","modulo-agencia",35.0,9,0,1,55,1
"médico (a)",60,305123,"automático","autos","2015-02-20","2016-03-18","2020-03-12","2020-02-20",5085,5085,31217,"normal",38,"express","automatica",59,29646,"hombre","fisica","automático","modulo-agencia",56.0,8,1,1,61,1
"propietario (a)",60,301818,"automático","autos","2015-02-20","2016-01-15","2020-02-13","2020-02-20",10060,5030,23164,"normal",82,"express","automatica",58,29218,"mujer","moral","automático","modulo-agencia",47.0,9,0,1,61,1
"empleado (a)",56,434440,"automático","autos","2017-09-15","2019-02-15","2022-05-09","2022-09-15",14480,7240,46494,"normal",37,"express","automatica",54,24242,"hombre","fisica","automático","modulo-agencia",74.0,7,0,1,57,1
"operador (a)",31,269140,"automático","autos 6 &amp; ya","2017-09-15","2018-09-21","2020-02-04","2022-09-15",35880,4485,30198,"legal",36,"express","automatica",23,13991,"hombre","fisica","automático","web",53.0,8,0,1,34,0
"promotor (a)",48,276373,"subastado con 012","autos","2015-01-16","2015-02-20","2018-12-21","2020-01-16",0,4606,19288,"normal",37,"normal","normal",48,23596,"hombre","fisica","subasta (0,20]","modulo-agencia",5.0,9,0,1,48,1
"propietario (a)",34,332438,"subastado con 013","autos","2016-05-20","2016-07-15","2019-02-06","2021-05-20",5540,5540,35792,"normal",69,"normal","normal",33,16174,"mujer","moral","subasta (0,20]","captacion",8.0,9,0,1,35,1
"empleado (a)",60,381657,"sorteo","autos","2015-08-21","2017-01-20","2020-07-15","2020-08-21",0,6360,38350,"normal",48,"normal","normal",60,28218,"hombre","fisica","sorteo","modulo-agencia",74.0,7,0,1,60,1
"cirujano",57,305783,"automático","autos","2017-09-15","2018-07-20","2022-06-02","2022-09-15",0,5096,23427,"normal",57,"express","automatica",57,24621,"mujer","moral","automático","facebook",44.0,8,0,1,57,1
"comerciante",57,297820,"automático","autos","2017-09-15","2018-08-17","2022-05-02","2022-09-15",4963,4963,23215,"normal",62,"express","automatica",56,24621,"hombre","moral","automático","telemkt",48.0,8,0,0,58,1
"gerente",49,296459,"automático","autos","2015-02-20","2016-01-15","2019-02-28","2020-02-20",34580,4940,32115,"legal",39,"express","automatica",42,23959,"hombre","fisica","automático","captacion",47.0,8,0,1,51,0
"mecánico (a)",56,371395,"automático","autos","2017-09-15","2018-07-20","2022-06-02","2022-09-15",6189,6189,28085,"normal",36,"express","automatica",55,24242,"hombre","fisica","automático","modulo-agencia",44.0,9,0,1,57,1
"empleado (a)",56,347817,"sorteo","autos","2016-08-19","2016-10-21","2021-03-13","2021-08-19",11592,5796,25923,"normal",24,"normal","normal",54,25390,"hombre","fisica","sorteo","facebook",9.0,9,0,1,57,1
"chofer",60,343109,"subastado con 012","autos","2016-09-23","2017-10-20","2022-05-17","2021-09-23",11436,5718,33067,"normal",42,"express","automatica",58,29765,"hombre","fisica","subasta (0,20]","modulo-agencia",56.0,8,0,1,62,1
"mecánico (a)",56,401312,"sorteo","autos","2017-10-20","2018-01-19","2022-05-31","2022-10-20",13376,6688,31946,"normal",52,"normal","normal",54,24143,"hombre","fisica","sorteo","captacion",13.0,8,0,1,57,1
"soldador",49,316979,"automático","autos","2018-04-20","2019-11-15","2022-05-06","2023-04-20",5282,5282,34005,"normal",30,"express","automatica",48,20954,"mujer","fisica","automático","telemkt",82.0,5,0,1,50,1
"propietario (a)",26,217527,"sorteo","autos","2018-04-20","2018-08-17","2020-05-04","2023-04-20",21750,3625,14079,"legal",24,"normal","normal",20,11536,"hombre","fisica","sorteo","modulo-agencia",17.0,9,0,1,32,0
"propietario (a)",31,150630,"automático","autos","2015-08-21","2016-09-23","2018-02-22","2020-08-21",22590,2510,10383,"legal",31,"express","automatica",22,15367,"hombre","fisica","automático","modulo-agencia",57.0,9,0,1,40,0
"sistemas",60,383193,"sorteo","autos 6 &amp; ya","2017-05-19","2017-11-17","2022-06-02","2022-05-19",0,6386,42344,"normal",28,"normal","normal",60,26549,"hombre","fisica","sorteo","modulo-agencia",26.0,8,1,1,60,1
"mecánico (a)",60,513341,"automático","autos","2016-08-19","2017-10-20","2021-09-09","2021-08-19",0,8555,37556,"normal",49,"express","automatica",60,28326,"mujer","fisica","automático","modulo-agencia",61.0,8,0,1,60,1
"propietario (a)",43,785810,"sorteo","autos 6 &amp; ya","2016-08-19","2018-04-20","2020-02-07","2021-08-19",26192,13096,72330,"normal",36,"express","automatica",41,19896,"hombre","fisica","sorteo","captacion",87.0,9,0,1,45,1
"comerciante",60,409162,"automático","autos","2017-02-17","2018-03-16","2022-05-31","2022-02-17",13638,6819,39983,"normal",33,"express","automatica",58,26374,"hombre","fisica","automático","modulo-agencia",56.0,8,1,1,61,1
"gerente",47,577659,"automático","autos","2015-03-20","2016-03-18","2019-01-02","2020-03-20",9627,9627,34226,"normal",43,"express","automatica",46,22990,"mujer","fisica","automático","modulo-agencia",52.0,9,1,1,48,1
"ama(o) de casa",60,352153,"automático","autos","2016-08-19","2017-07-21","2021-07-22","2021-08-19",11738,5869,31576,"normal",57,"express","automatica",58,27524,"mujer","moral","automático","facebook",48.0,7,0,1,62,1
"empleado (a)",59,343666,"automático","autos","2016-11-18","2017-11-17","2022-04-20","2021-11-18",11454,5727,26766,"normal",44,"express","automatica",57,29005,"mujer","fisica","automático","captacion",52.0,8,0,1,60,1
"supervisor (a)",60,390390,"automático","autos","2017-02-17","2017-11-17","2022-01-03","2022-02-17",0,6506,43285,"normal",27,"express","automatica",60,26374,"mujer","fisica","automático","captacion",39.0,8,0,1,60,1
"vendedor (a)",42,275247,"sorteo","autos 6 &amp; ya","2018-11-16","2019-06-21","2022-06-02","2023-11-16",9174,4587,19816,"normal",28,"express","automatica",40,17669,"hombre","fisica","sorteo","facebook",31.0,9,0,1,44,1
"auxiliar",41,269458,"sorteo","autos 6 &amp; ya","2018-11-16","2019-05-17","2022-05-16","2023-11-16",8980,4490,26305,"normal",25,"normal","normal",39,17290,"mujer","fisica","sorteo","modulo-agencia",26.0,8,0,1,43,1
"agricultor (a)",56,489588,"automático","autos","2017-09-15","2018-07-20","2022-04-12","2022-09-15",8159,8159,49235,"normal",24,"express","automatica",55,24242,"hombre","fisica","automático","facebook",44.0,9,1,1,57,1
"contratista",48,590026,"subastado con 012","autos","2017-01-20","2018-07-20","2020-12-28","2022-01-20",88497,9833,60711,"legal",36,"express","automatica",39,21635,"mujer","fisica","subasta (0,20]","modulo-agencia",78.0,9,1,1,56,0
"comerciante",56,362199,"automático","autos","2015-03-20","2017-03-17","2019-10-23","2020-03-20",0,6036,25112,"normal",52,"express","automatica",56,26968,"mujer","fisica","automático","evento",104.0,8,0,1,56,1
"propietario (a)",60,554985,"automático","autos","2015-03-20","2016-02-19","2020-10-29","2020-03-20",9249,9249,40265,"normal",47,"express","automatica",59,32110,"hombre","fisica","automático","modulo-agencia",48.0,7,0,1,61,1
"abogado (a)",57,411734,"automático","autos","2015-11-20","2017-05-19","2020-07-24","2020-11-20",6862,6862,30852,"normal",41,"express","automatica",56,26653,"mujer","fisica","automático","modulo-agencia",78.0,9,1,1,58,1
"administrador (a)",25,122834,"sorteo","autos 6 &amp; ya","2017-09-15","2018-03-16","2019-08-01","2022-09-15",10235,2047,10321,"legal",52,"express","automatica",20,11387,"mujer","fisica","sorteo","captacion",26.0,8,0,1,27,0
"académico (a)",60,285492,"automático","autos 6 &amp; ya","2016-08-19","2017-09-15","2021-12-13","2021-08-19",0,4758,26565,"normal",34,"express","automatica",60,28993,"hombre","fisica","automático","telemkt",56.0,7,1,1,60,1
"independiente",59,291494,"sorteo","autos","2017-02-17","2018-05-18","2022-06-02","2022-02-17",9716,4858,16592,"normal",50,"express","automatica",57,27519,"hombre","fisica","sorteo","facebook",65.0,9,1,1,60,1
"oficial",5,84350,"subastado con 013","autos","2018-11-16","2018-11-16","2019-03-05","2023-11-16",11240,2000,6690,"legal",29,"normal","normal",3,2223,"mujer","fisica","subasta (0,20]","facebook",0.0,5,0,1,9,0
"responsable",58,705696,"automático","autos","2017-02-17","2017-12-15","2021-11-30","2022-02-17",94088,11761,58590,"legal",30,"express","automatica",50,25596,"hombre","fisica","automático","facebook",43.0,9,0,1,66,0
"mecánico (a)",23,119111,"subastado con 013","autos","2017-09-15","2018-08-17","2019-06-06","2022-09-15",19850,2000,9488,"legal",26,"express","automatica",13,10504,"hombre","fisica","subasta (0,20]","facebook",48.0,8,0,1,31,0
"chofer",56,358096,"automático","autos 6 &amp; ya","2017-09-15","2018-05-18","2022-05-10","2022-09-15",0,5968,31150,"normal",23,"express","automatica",56,24242,"hombre","fisica","automático","captacion",35.0,9,0,1,56,1
"propietario (a)",59,334405,"automático","autos","2016-08-19","2017-07-21","2021-06-23","2021-08-19",11146,5573,36054,"normal",61,"express","automatica",57,26610,"hombre","moral","automático","modulo-agencia",48.0,7,0,1,60,1
"propietario (a)",26,156318,"automático","autos 6 &amp; ya","2017-09-15","2018-05-18","2019-09-11","2022-09-15",20840,2605,12326,"legal",25,"express","automatica",18,11828,"mujer","fisica","automático","web",35.0,8,0,1,28,0
"administrador (a)",16,285217,"subastado con 013","autos","2016-08-19","2016-08-19","2017-11-29","2021-08-19",0,4753,23162,"normal",46,"normal","normal",16,7802,"hombre","fisica","subasta (0,20]","modulo-agencia",0.0,9,0,1,16,1
"almacenista",57,327290,"sorteo","autos","2017-09-15","2018-08-17","2022-05-03","2022-09-15",10908,5454,26556,"normal",27,"normal","normal",55,24621,"hombre","fisica","sorteo","facebook",48.0,9,0,1,59,1
"ejecutivo (a)",60,318447,"automático","autos","2017-04-21","2017-12-15","2022-05-11","2022-04-21",5307,5307,28800,"normal",57,"express","automatica",59,26170,"mujer","moral","automático","captacion",34.0,9,0,1,61,1
"empleado (a)",58,282084,"automático","autos","2016-08-19","2017-08-18","2021-05-31","2021-08-19",47010,4701,23852,"legal",36,"express","automatica",48,26205,"hombre","fisica","automático","captacion",52.0,9,0,0,64,0
"gerente",21,133079,"subastado con 012","autos 6 &amp; ya","2017-04-21","2017-11-17","2018-12-21","2022-04-21",13302,2217,10206,"legal",26,"express","automatica",15,9773,"hombre","fisica","subasta (0,20]","facebook",30.0,9,0,1,27,0
"distribuidor (a)",56,367150,"automático","autos 6 &amp; ya","2017-09-15","2018-06-15","2022-05-13","2022-09-15",12238,6119,21712,"normal",33,"express","automatica",54,24242,"hombre","fisica","automático","facebook",39.0,9,0,1,58,1
"director (a)",11,52327,"automático","autos","2015-03-20","2016-01-15","2016-01-18","2020-03-20",3488,2000,3193,"legal",54,"express","automatica",7,5731,"mujer","fisica","automático","modulo-agencia",43.0,8,0,1,14,0
"operador (a)",60,278818,"automático","autos 6 &amp; ya","2017-02-17","2018-02-16","2022-01-31","2022-02-17",32522,4646,20181,"legal",34,"express","automatica",53,26374,"hombre","fisica","automático","web",52.0,9,0,1,66,0
"gerente",42,214814,"sorteo","autos 6 &amp; ya","2016-09-23","2017-05-19","2020-02-16","2021-09-23",14320,3580,15896,"legal",45,"express","automatica",38,19386,"hombre","fisica","sorteo","modulo-agencia",34.0,8,0,1,46,0
"auxiliar",58,295285,"subastado con 012","autos","2015-06-19","2017-09-15","2021-01-19","2020-06-19",9842,4921,31494,"normal",34,"express","automatica",56,32318,"mujer","fisica","subasta (0,20]","modulo-agencia",117.0,9,0,1,60,1
"empleado (a)",60,285657,"subastado con 012","autos","2017-02-17","2017-10-20","2022-06-03","2022-02-17",0,4760,21427,"normal",36,"express","automatica",60,27519,"mujer","fisica","subasta (0,20]","modulo-agencia",35.0,9,0,1,60,1
"chofer",55,327389,"sorteo","autos 6 &amp; ya","2017-10-20","2018-06-15","2022-05-20","2022-10-20",10912,5456,22568,"normal",35,"express","automatica",53,23666,"hombre","fisica","sorteo","captacion",34.0,9,0,1,56,1
"propietario (a)",41,228651,"sorteo","autos","2018-11-16","2019-01-18","2022-05-31","2023-11-16",0,3810,13769,"normal",41,"normal","normal",41,17290,"mujer","fisica","sorteo","captacion",9.0,9,0,1,41,1
"agricultor (a)",43,506592,"automático","autos 6 &amp; ya","2018-11-16","2020-02-21","2022-05-06","2023-11-16",16886,8443,35600,"normal",29,"express","automatica",41,18120,"hombre","fisica","automático","facebook",66.0,8,0,1,45,1
"administrador (a)",54,265745,"subastado con 013","autos","2017-10-20","2017-10-20","2022-05-30","2022-10-20",22145,4429,17461,"legal",31,"normal","normal",49,23383,"mujer","fisica","subasta (0,20]","telemkt",0.0,8,0,1,57,0
"residente",48,262620,"sorteo","autos","2018-04-20","2018-09-21","2022-05-16","2023-04-20",4377,4377,14486,"normal",26,"normal","normal",47,20494,"hombre","fisica","sorteo","modulo-agencia",22.0,9,0,1,49,1
"gerente",29,246563,"subastado con 013","autos","2015-11-20","2015-11-20","2018-03-22","2020-11-20",16436,4109,21404,"legal",36,"normal","normal",25,14263,"hombre","fisica","subasta (0,20]","captacion",0.0,9,0,1,32,0
"director (a)",54,426026,"automático","autos 6 &amp; ya","2017-10-20","2019-10-18","2022-02-28","2022-10-20",49700,7100,30519,"legal",32,"express","automatica",47,23383,"hombre","fisica","automático","facebook",104.0,9,0,1,60,0
